LAMMPS data file for 5500H2O_2_24OHin

     16476 atoms

         2 atom types

    0.0000   41.0000 xlo xhi
    0.0000   41.0000 ylo yhi
    0.0000  300.0000 zlo zhi

Masses

         2   15.9990  #    O
         1    1.0080  #    H

Atoms  #   atomic

      1    2     23.569999695     14.220000267    120.510002136  # O
      2    1     23.219999313     14.460000038    119.599998474  # H
      3    1     23.309999466     13.279999733    120.730003357  # H
      4    2      8.130000114      1.789999962    107.599998474  # O
      5    1      7.340000153      1.399999976    108.080001831  # H
      6    1      7.869999886      2.660000086    107.190002441  # H
      7    2     26.329999924     36.150001526    139.679992676  # O
      8    1     26.079999924     36.369998932    140.630004883  # H
      9    1     25.540000916     36.290000916    139.089996338  # H
     10    2      3.140000105     30.350000381    119.790000916  # O
     11    1      2.190000057     30.340000153    120.089996338  # H
     12    1      3.619999886     29.559999466    120.169998169  # H
     13    2     23.680000305      0.050000001    104.419998169  # O
     14    1     22.829999924      0.500000000    104.169998169  # H
     15    1     23.840000153     40.279998779    103.800003052  # H
     16    2      3.490000010     26.430000305    165.669998169  # O
     17    1      3.500000000     25.520000458    166.080001831  # H
     18    1      4.030000210     26.409999847    164.820007324  # H
     19    2     13.899999619     32.979999542    145.929992676  # O
     20    1     14.869999886     32.810001373    146.110000610  # H
     21    1     13.390000343     32.939998627    146.789993286  # H
     22    2      1.500000000      2.519999981    104.309997559  # O
     23    1      1.009999990      2.940000057    105.069999695  # H
     24    1      2.000000000      1.710000038    104.629997253  # H
     25    2     30.450000763     11.970000267    100.319999695  # O
     26    1     30.559999466     11.939999580     99.330001831  # H
     27    1     30.149999619     11.079999924    100.650001526  # H
     28    2     20.370000839      7.289999962    118.839996338  # O
     29    1     20.600000381      7.269999981    119.819999695  # H
     30    1     19.610000610      6.670000076    118.669998169  # H
     31    2     14.800000191     11.159999847    128.119995117  # O
     32    1     15.640000343     11.140000343    127.569999695  # H
     33    1     14.270000458     11.970000267    127.879997253  # H
     34    2     10.680000305     20.190000534    147.309997559  # O
     35    1     11.170000076     20.760000229    147.970001221  # H
     36    1     11.350000381     19.700000763    146.740005493  # H
     37    2      3.220000029     20.450000763    118.599998474  # O
     38    1      3.140000105     20.250000000    117.629997253  # H
     39    1      2.380000114     20.889999390    118.930000305  # H
     40    2     19.620000839     37.500000000    126.879997253  # O
     41    1     19.149999619     37.509998322    127.760002136  # H
     42    1     19.079999924     38.009998322    126.199996948  # H
     43    2     38.610000610      1.649999976    138.089996338  # O
     44    1     38.990001678      0.850000024    137.639999390  # H
     45    1     37.830001831      2.000000000    137.570007324  # H
     46    2     22.260000229      6.269999981    109.629997253  # O
     47    1     22.750000000      6.039999962    110.480003357  # H
     48    1     22.729999542      7.019999981    109.169998169  # H
     49    2     12.779999733     15.279999733    120.550003052  # O
     50    1     12.289999962     14.489999771    120.169998169  # H
     51    1     13.170000076     15.819999695    119.809997559  # H
     52    2     19.659999847     24.440000534    108.580001831  # O
     53    1     19.760000229     23.670000076    107.940002441  # H
     54    1     20.100000381     24.209999084    109.449996948  # H
     55    2      9.180000305     16.120000839    113.269996643  # O
     56    1      8.899999619     15.210000038    112.989997864  # H
     57    1      9.489999771     16.639999390    112.470001221  # H
     58    2      6.219999790     35.470001221    112.639999390  # O
     59    1      6.710000038     34.610000610    112.709999084  # H
     60    1      5.539999962     35.529998779    113.379997253  # H
     61    2      5.389999866     17.559999466    106.839996338  # O
     62    1      5.630000114     18.500000000    106.599998474  # H
     63    1      5.139999866     17.510000229    107.809997559  # H
     64    2     36.849998474     29.440000534    154.490005493  # O
     65    1     36.930000305     30.270000458    155.029998779  # H
     66    1     36.099998474     28.879999161    154.850006104  # H
     67    2     35.779998779     34.709999084    112.650001526  # O
     68    1     34.880001068     35.150001526    112.739997864  # H
     69    1     36.189998627     34.610000610    113.559997559  # H
     70    2     29.510000229     39.400001526    158.520004272  # O
     71    1     29.389999390     38.680000305    159.199996948  # H
     72    1     28.670000076     39.939998627    158.440002441  # H
     73    2     31.520000458     26.840000153    124.809997559  # O
     74    1     31.639999390     27.760000229    125.199996948  # H
     75    1     32.330001831     26.600000381    124.269996643  # H
     76    2     33.099998474     33.759998322    107.819999695  # O
     77    1     32.349998474     34.259998322    108.260002136  # H
     78    1     33.720001221     34.409999847    107.389999390  # H
